Step.Sum
1017311,75
1017310,52
1017309,91
1017308,68
1017307,89
1017306,82
1017305,83
1017304,53
1017303,53
1017302,52
1017301,62
1017300,67
1017299,48
1017298,60
1017297,68
1017296,69
1017295,46
1017294,70
1017293,61
1017292,100
1017291,49
1017290,82
1017289,54
1017288,67
1017287,100
1017286,49
1017285,74
1017284,65
1017283,88
1017282,50
1017281,59
1017280,107
1017279,34
1017278,118
1017277,69
1017276,60
1017275,96
1017274,53
1017273,65
1017272,29
1017271,75
1017270,85
1017269,84
1017268,87
1017267,91
1017266,65
1017265,101
1017264,46
1017263,79
1017262,74
1017261,57
1017260,69
1017259,65
1017258,67
1017257,88
1017256,94
1017255,71
1017254,100
1017253,63
1017252,82
1017251,53
1017250,52
1017249,76
1017248,78
1017247,80
1017246,67
1017245,80
1017244,64
1017243,61
1017242,67
1017241,68
1017240,86
1017239,53
1017238,76
1017237,60
1017236,67
1017235,55
1017234,80
1017233,57
1017232,71
1017231,106
1017230,122
1017229,111
1017228,97
1017227,60
1017226,67
1017225,58
1017224,84
1017223,78
1017222,75
1017221,72
1017220,91
1017219,52
1017218,52
1017217,56
1017216,57
1017215,88
1017214,96
1017213,74
1017212,89
1017211,66
1017210,76
1017209,60
1017208,76
1017207,75
1017206,77
1017205,112
1017204,60
1017203,46
1017202,71
1017201,91
1017200,66
1017199,98
1017198,77
1017197,71
1017196,64
1017195,85
1017194,96
1017193,60
1017192,92
1017191,80
1017190,51
1017189,82
1017188,56
1017187,62
1017186,84
1017185,77
1017184,59
1017183,40
1017182,68
1017181,66
1017180,78
1017179,87
1017178,62
1017177,48
1017176,75
1017175,51
1017174,88
1017173,86
1017172,96
1017171,42
1017170,68
1017169,50
1017168,66
1017167,99
1017166,85
1017165,74
1017164,72
1017163,88
1017162,65
1017161,68
1017160,75
1017159,54
1017158,54
1017157,50
1017156,76
1017155,91
1017154,87
1017153,62
1017152,76
1017151,51
1017150,67
1017149,82
1017148,51
1017147,79
1017146,66
1017145,89
1017144,81
1017143,69
1017142,51
1017141,71
1017140,54
1017139,65
1017138,64
1017137,58
1017136,97
1017135,80
1017134,75
1017133,85
1017132,89
1017131,55
1017130,60
1017129,44
1017128,61
1017127,94
1017126,73
1017125,49
1017124,66
1017123,57
1017122,71
1017121,91
1017120,58
1017119,79
1017118,72
1017117,57
1017116,44
1017115,62
1017114,63
1017113,59
1017112,71
1017111,92
1017110,92
1017109,73
1017108,81
1017107,68
1017106,69
1017105,79
1017104,56
1017103,115
1017102,63
1017101,77
1017100,50
1017099,75
1017098,86
1017097,43
1017096,62
1017095,67
1017094,93
1017093,87
1017092,85
1017091,49
1017090,73
1017089,63
1017088,82
1017087,81
1017086,79
1017085,85
1017084,64
1017083,48
1017082,72
1017081,66
1017080,87
1017079,70
1017078,85
1017077,70
1017076,32
1017075,78
1017074,81
1017073,87
1017072,71
1017071,71
1017070,97
1017069,70
1017068,68
1017067,69
1017066,95
1017065,79
1017064,70
1017063,83
1017062,74
1017061,72
1017060,57
1017059,63
1017058,82
1017057,86
1017056,87
1017055,94
1017054,86
1017053,76
1017052,71
1017051,74
1017050,66
1017049,52
1017048,57
1017047,81
1017046,86
1017045,78
1017044,65
1017043,79
1017042,90
1017041,66
1017040,31
1017039,70
1017038,83
1017037,82
1017036,60
1017035,95
1017034,58
1017033,85
1017032,84
1017031,100
1017030,47
1017029,45
1017028,80
1017027,82
1017026,84
1017025,48
1017024,57
1017023,74
1017022,97
1017021,86
1017020,76
1017019,58
1017018,94
1017017,81
1017016,68
1017015,83
1017014,41
1017013,95
1017012,94
1017011,58
1017010,85
1017009,70
1017008,88
1017007,88
1017006,78
1017005,76
1017004,20
1017003,52
1017002,92
1017001,58
1017000,69
1016999,102
1016998,54
1016997,91
1016996,84
1016995,70
1016994,63
1016993,84
1016992,51
1016991,55
1016990,78
1016989,93
1016988,60
1016987,76
1016986,70
1016985,75
1016984,94
1016983,89
1016982,61
1016981,72
1016980,82
1016979,46
1016978,71
1016977,64
1016976,45
1016975,70
1016974,75
1016973,87
1016972,64
1016971,93
1016970,74
1016969,88
1016968,83
1016967,69
1016966,63
1016965,63
1016964,43
1016963,73
1016962,86
1016961,106
1016960,60
1016959,93
1016958,62
1016957,51
1016956,90
1016955,80
1016954,95
1016953,109
1016952,73
1016951,75
1016950,79
1016949,70
1016948,76
1016947,65
1016946,67
1016945,79
1016944,109
1016943,61
1016942,69
1016941,86
1016940,72
1016939,63
1016938,98
1016937,114
1016936,76
1016935,58
1016934,71
1016933,97
1016932,79
1016931,90
1016930,48
1016929,60
1016928,72
1016927,73
1016926,78
1016925,63
1016924,97
1016923,48
1016922,72
1016921,65
1016920,79
1016919,71
1016918,60
1016917,99
1016916,86
1016915,84
1016914,75
1016913,87
1016912,77
1016911,62
1016910,107
1016909,75
1016908,69
1016907,42
1016906,65
1016905,67
1016904,68
1016903,91
1016902,76
1016901,86
1016900,59
1016899,76
1016898,69
1016897,58
1016896,88
1016895,44
1016894,73
1016893,48
1016892,67
1016891,55
1016890,50
1016889,73
1016888,72
1016887,77
1016886,68
1016885,30
1016884,82
1016883,78
1016882,88
1016881,42
1016880,80
1016879,98
1016878,58
1016877,79
1016876,122
1016875,69
1016874,77
1016873,51
1016872,66
1016871,65
1016870,81
1016869,78
1016868,75
1016867,77
1016866,78
1016865,67
1016864,60
1016863,77
1016862,81
1016861,76
1016860,78
1016859,71
1016858,74
1016857,69
1016856,59
1016855,47
1016854,82
1016853,49
1016852,88
1016851,90
1016850,126
1016849,100
1016848,56
1016847,64
1016846,81
1016845,93
1016844,84
1016843,86
1016842,68
1016841,94
1016840,89
1016839,60
1016838,52
1016837,70
1016836,98
1016835,75
1016834,74
1016833,60
1016832,86
1016831,61
1016830,62
1016829,85
1016828,82
1016827,73
1016826,52
1016825,69
1016824,93
1016823,80
1016822,79
1016821,89
1016820,75
1016819,75
1016818,37
1016817,85
1016816,75
1016815,84
1016814,64
1016813,79
1016812,93
1016811,51
1016810,56
1016809,100
1016808,63
1016807,73
1016806,103
1016805,64
1016804,75
1016803,68
1016802,74
1016801,97
1016800,86
1016799,79
1016798,37
1016797,71
1016796,63
1016795,95
1016794,95
1016793,100
1016792,77
1016791,63
1016790,99
1016789,108
1016788,48
1016787,67
1016786,77
1016785,89
1016784,82
1016783,82
1016782,98
1016781,73
1016780,100
1016779,112
1016778,76
1016777,97
1016776,70
1016775,84
1016774,63
1016773,77
1016772,91
1016771,56
1016770,114
1016769,76
1016768,65
1016767,62
1016766,57
1016765,81
1016764,66
1016763,62
1016762,71
1016761,54
1016760,89
1016759,81
1016758,50
1016757,76
1016756,76
1016755,99
1016754,77
1016753,45
1016752,61
1016751,78
1016750,69
1016749,85
1016748,52
1016747,51
1016746,46
1016745,76
1016744,98
1016743,69
1016742,87
1016741,65
1016740,61
1016739,99
1016738,106
1016737,80
1016736,73
1016735,45
1016734,80
1016733,87
1016732,76
1016731,44
1016730,77
1016729,82
1016728,97
1016727,91
1016726,70
1016725,72
1016724,65
1016723,72
1016722,71
1016721,99
1016720,80
1016719,34
1016718,38
1016717,67
1016716,100
1016715,72
1016714,99
1016713,52
1016712,102
1016711,58
1016710,60
1016709,65
1016708,41
1016707,59
1016706,98
1016705,88
1016704,83
1016703,39
1016702,82
1016701,50
1016700,61
1016699,63
1016698,42
1016697,52
1016696,54
1016695,57
1016694,46
1016693,66
1016692,81
1016691,73
1016690,81
1016689,59
1016688,65
1016687,79
1016686,72
1016685,40
1016684,71
1016683,64
1016682,62
1016681,41
1016680,90
1016679,82
1016678,68
1016677,64
1016676,69
1016675,72
1016674,92
1016673,80
1016672,84
1016671,50
1016670,45
1016669,85
1016668,87
1016667,55
1016666,63
1016665,62
1016664,70
1016663,49
1016662,98
1016661,40
1016660,94
1016659,78
1016658,74
1016657,88
1016656,60
1016655,57
1016654,97
1016653,76
1016652,89
1016651,73
1016650,72
1016649,46
1016648,88
1016647,97
1016646,77
1016645,98
1016644,49
1016643,102
1016642,41
1016641,66
1016640,96
1016639,72
1016638,77
1016637,47
1016636,50
1016635,80
1016634,71
1016633,62
1016632,58
1016631,58
1016630,82
1016629,78
1016628,73
1016627,54
1016626,70
1016625,91
1016624,71
1016623,89
1016622,73
1016621,82
1016620,79
1016619,81
1016618,82
1016617,74
1016616,61
1016615,46
1016614,76
1016613,95
1016612,90
1016611,67
1016610,54
1016609,75
1016608,85
1016607,68
1016606,73
1016605,55
1016604,27
1016603,56
1016602,49
1016601,94
1016600,51
1016599,80
1016598,85
1016597,69
1016596,66
1016595,82
1016594,77
1016593,59
1016592,81
1016591,66
1016590,67
1016589,97
1016588,83
1016587,101
1016586,71
1016585,75
1016584,70
1016583,79
1016582,88
1016581,68
1016580,62
1016579,86
1016578,73
1016577,61
1016576,70
1016575,75
1016574,76
1016573,75
1016572,73
1016571,58
1016570,85
1016569,66
1016568,106
1016567,72
1016566,85
1016565,55
1016564,54
1016563,57
1016562,76
1016561,64
1016560,54
1016559,51
1016558,70
1016557,66
1016556,73
1016555,60
1016554,55
1016553,97
1016552,73
1016551,86
1016550,38
1016549,87
1016548,51
1016547,80
1016546,41
1016545,73
1016544,88
1016543,40
1016542,65
1016541,76
1016540,84
1016539,48
1016538,70
1016537,43
1016536,71
1016535,87
1016534,78
1016533,66
1016532,97
1016531,41
1016530,85
1016529,97
1016528,110
1016527,57
1016526,64
1016525,64
1016524,79
1016523,94
1016522,49
1016521,50
1016520,90
1016519,64
1016518,79
1016517,72
1016516,76
1016515,81
1016514,64
1016513,83
1016512,76
1016511,60
1016510,42
1016509,91
1016508,48
1016507,72
1016506,78
1016505,87
1016504,86
1016503,40
1016502,52
1016501,79
1016500,63
1016499,107
1016498,89
1016497,105
1016496,61
1016495,69
1016494,87
1016493,73
1016492,83
1016491,65
1016490,59
1016489,83
1016488,117
1016487,71
1016486,56
1016485,79
1016484,105
1016483,59
1016482,63
1016481,82
1016480,75
1016479,64
1016478,119
1016477,91
1016476,70
1016475,110
1016474,81
1016473,49
1016472,48
1016471,114
1016470,42
1016469,31
1016468,84
1016467,74
1016466,54
1016465,64
1016464,85
1016463,68
1016462,69
1016461,107
1016460,53
1016459,53
1016458,81
1016457,89
1016456,93
1016455,97
1016454,61
1016453,77
1016452,44
1016451,84
1016450,74
1016449,59
1016448,78
1016447,87
1016446,69
1016445,72
1016444,49
1016443,61
1016442,58
1016441,110
1016440,49
1016439,62
1016438,51
1016437,48
1016436,73
1016435,86
1016434,66
1016433,84
1016432,68
1016431,87
1016430,95
1016429,68
1016428,65
1016427,82
1016426,66
1016425,81
1016424,87
1016423,86
1016422,52
1016421,89
1016420,67
1016419,94
1016418,74
1016417,126
1016416,43
1016415,64
1016414,51
1016413,61
1016412,88
1016411,68
1016410,63
1016409,48
1016408,79
1016407,62
1016406,77
1016405,49
1016404,110
1016403,63
1016402,92
1016401,71
1016400,65
1016399,84
1016398,95
1016397,90
1016396,68
1016395,79
1016394,70
1016393,94
1016392,80
1016391,81
1016390,63
1016389,49
1016388,76
1016387,85
1016386,85
1016385,81
1016384,66
1016383,86
1016382,97
1016381,82
1016380,92
1016379,71
1016378,71
1016377,65
1016376,71
1016375,70
1016374,75
1016373,77
1016372,100
1016371,74
1016370,44
1016369,92
1016368,82
1016367,75
1016366,77
1016365,92
1016364,61
1016363,94
1016362,72
1016361,69
1016360,49
1016359,65
1016358,94
1016357,74
1016356,77
1016355,65
1016354,74
1016353,39
1016352,74
1016351,78
1016350,65
1016349,78
1016348,59
1016347,51
1016346,96
1016345,67
1016344,56
1016343,49
1016342,57
1016341,76
1016340,67
1016339,82
1016338,59
1016337,62
1016336,69
1016335,93
1016334,50
1016333,47
1016332,73
1016331,93
1016330,64
1016329,47
1016328,84
1016327,57
1016326,99
1016325,83
1016324,54
1016323,69
1016322,59
1016321,78
1016320,93
1016319,61
1016318,60
1016317,66
1016316,105
1016315,43
1016314,65
1016313,75
1016312,55
1016311,88
1016310,95
1016309,74
1016308,61
1016307,66
1016306,83
1016305,82
1016304,41
1016303,78
1016302,81
1016301,52
1016300,65
1016299,37
1016298,53
1016297,83
1016296,76
1016295,93
1016294,59
1016293,63
1016292,84
1016291,104
1016290,64
1016289,59
1016288,62
1016287,92
1016286,89
1016285,98
1016284,94
1016283,80
1016282,87
1016281,82
1016280,71
1016279,95
1016278,79
1016277,65
1016276,64
1016275,61
1016274,76
1016273,61
1016272,93
1016271,66
1016270,76
1016269,29
1016268,86
1016267,87
1016266,102
1016265,77
1016264,68
1016263,73
1016262,52
1016261,70
1016260,62
1016259,61
1016258,91
1016257,32
1016256,93
1016255,50
1016254,69
1016253,91
1016252,85
1016251,64
1016250,75
1016249,64
1016248,96
1016247,64
1016246,84
1016245,87
1016244,57
1016243,74
1016242,54
1016241,80
1016240,103
1016239,65
1016238,79
1016237,55
1016236,69
1016235,91
1016234,67
1016233,98
1016232,81
1016231,42
1016230,45
1016229,61
1016228,41
1016227,81
1016226,81
1016225,75
1016224,64
1016223,76
1016222,91
1016221,72
1016220,43
1016219,70
1016218,89
1016217,65
1016216,87
1016215,53
1016214,49
1016213,73
1016212,61
1016211,42
1016210,76
1016209,58
1016208,97
1016207,66
1016206,71
1016205,68
1016204,50
1016203,73
1016202,65
1016201,92
1016200,63
1016199,66
1016198,68
1016197,89
1016196,44
1016195,73
1016194,59
1016193,71
1016192,97
1016191,63
1016190,88
1016189,79
1016188,59
1016187,61
1016186,78
1016185,76
1016184,31
1016183,115
1016182,69
1016181,108
1016180,102
1016179,53
1016178,116
1016177,90
1016176,92
1016175,72
1016174,74
1016173,103
1016172,63
1016171,80
1016170,76
1016169,71
1016168,67
1016167,57
1016166,63
1016165,90
1016164,57
1016163,64
1016162,101
1016161,73
1016160,79
1016159,66
1016158,90
1016157,83
1016156,60
1016155,98
1016154,72
1016153,104
1016152,69
1016151,70
1016150,54
1016149,71
1016148,69
1016147,57
1016146,81
1016145,75
1016144,69
1016143,67
1016142,88
1016141,85
1016140,69
1016139,97
1016138,83
1016137,99
1016136,43
1016135,89
1016134,115
1016133,82
1016132,82
1016131,67
1016130,102
1016129,81
1016128,95
1016127,85
1016126,80
1016125,53
1016124,68
1016123,89
1016122,100
1016121,108
1016120,28
1016119,51
1016118,86
1016117,91
1016116,86
1016115,72
1016114,97
1016113,88
1016112,43
1016111,79
1016110,87
1016109,73
1016108,85
1016107,69
1016106,92
1016105,95
1016104,88
1016103,107
1016102,88
1016101,101
1016100,94
1016099,82
1016098,67
1016097,56
1016096,86
1016095,83
1016094,69
1016093,81
1016092,85
1016091,47
1016090,77
1016089,34
1016088,66
1016087,73
1016086,83
1016085,90
1016084,86
1016083,74
1016082,71
1016081,55
1016080,81
1016079,58
1016078,47
1016077,56
1016076,71
1016075,71
1016074,66
1016073,52
1016072,52
1016071,69
1016070,69
1016069,83
1016068,59
1016067,72
1016066,81
1016065,81
1016064,92
1016063,69
1016062,102
1016061,47
1016060,54
1016059,35
1016058,71
1016057,87
1016056,91
1016055,61
1016054,74
1016053,74
1016052,47
1016051,86
1016050,104
1016049,47
1016048,72
1016047,44
1016046,91
1016045,74
1016044,70
1016043,104
1016042,84
1016041,60
1016040,79
1016039,52
1016038,88
1016037,75
1016036,69
1016035,53
1016034,68
1016033,73
1016032,82
1016031,89
1016030,87
1016029,72
1016028,74
1016027,69
1016026,62
1016025,66
1016024,64
1016023,75
1016022,74
1016021,64
1016020,73
1016019,91
1016018,59
1016017,73
1016016,101
1016015,58
1016014,76
1016013,66
1016012,63
1016011,89
1016010,86
1016009,67
1016008,50
1016007,79
1016006,103
1016005,65
1016004,77
1016003,87
1016002,74
1016001,69
1016000,79
1015999,112
1015998,85
1015997,77
1015996,68
1015995,77
1015994,59
1015993,69
1015992,93
1015991,65
1015990,77
1015989,78
1015988,85
1015987,67
1015986,85
1015985,38
1015984,85
1015983,115
1015982,64
1015981,94
1015980,77
1015979,65
1015978,32
1015977,56
1015976,88
1015975,69
1015974,75
1015973,70
1015972,110
1015971,93
1015970,88
1015969,78
1015968,79
1015967,64
1015966,57
1015965,91
1015964,33
1015963,87
1015962,104
1015961,68
1015960,52
1015959,70
1015958,61
1015957,93
1015956,70
1015955,83
1015954,63
1015953,65
1015952,67
1015951,69
1015950,64
1015949,69
1015948,78
1015947,47
1015946,78
1015945,72
1015944,83
1015943,75
1015942,60
1015941,72
1015940,48
1015939,53
1015938,57
1015937,64
1015936,50
1015935,64
1015934,78
1015933,68
1015932,97
1015931,60
1015930,67
1015929,85
1015928,72
1015927,84
1015926,58
1015925,51
1015924,81
1015923,85
1015922,76
1015921,82
1015920,70
1015919,79
1015918,87
1015917,59
1015916,71
1015915,106
1015914,77
1015913,89
1015912,95
1015911,77
1015910,50
1015909,54
1015908,96
1015907,115
1015906,84
1015905,56
1015904,69
1015903,71
1015902,66
1015901,82
1015900,74
1015899,54
1015898,53
1015897,62
1015896,41
1015895,68
1015894,83
1015893,101
1015892,72
1015891,65
1015890,51
1015889,61
1015888,65
1015887,104
1015886,69
1015885,99
1015884,70
1015883,40
1015882,92
1015881,70
1015880,84
1015879,72
1015878,82
1015877,70
1015876,84
1015875,52
1015874,96
1015873,97
1015872,64
1015871,40
1015870,67
1015869,69
1015868,49
1015867,50
1015866,84
1015865,51
1015864,80
1015863,66
1015862,55
1015861,93
1015860,67
1015859,78
1015858,64
1015857,62
1015856,100
1015855,62
1015854,57
1015853,75
1015852,46
1015851,76
1015850,46
1015849,60
1015848,84
1015847,56
1015846,72
1015845,63
1015844,47
1015843,66
1015842,55
1015841,78
1015840,43
1015839,81
1015838,88
1015837,77
1015836,88
1015835,99
1015834,79
1015833,87
1015832,60
1015831,50
1015830,57
1015829,71
1015828,69
1015827,69
1015826,53
1015825,67
1015824,115
1015823,59
1015822,70
1015821,57
1015820,67
1015819,85
1015818,78
1015817,64
1015816,61
1015815,100
1015814,63
1015813,54
1015812,70
1015811,84
1015810,68
1015809,66
1015808,82
1015807,77
1015806,36
1015805,84
1015804,61
1015803,65
1015802,61
1015801,74
1015800,72
1015799,88
1015798,60
1015797,67
1015796,60
1015795,77
1015794,81
1015793,94
1015792,74
1015791,84
1015790,64
1015789,85
1015788,65
1015787,107
1015786,81
1015785,66
1015784,80
1015783,77
1015782,78
1015781,68
1015780,71
1015779,49
1015778,98
1015777,59
1015776,77
1015775,72
1015774,48
1015773,91
1015772,59
1015771,62
1015770,65
1015769,93
1015768,67
1015767,65
1015766,101
1015765,64
1015764,61
1015763,66
1015762,93
1015761,71
1015760,48
1015759,63
1015758,74
1015757,81
1015756,86
1015755,86
1015754,80
1015753,85
1015752,83
1015751,46
1015750,63
1015749,112
1015748,95
1015747,71
1015746,76
1015745,81
1015744,91
1015743,79
1015742,77
1015741,83
1015740,103
1015739,101
1015738,114
1015737,48
1015736,77
1015735,56
1015734,78
1015733,55
1015732,47
1015731,104
1015730,80
1015729,53
1015728,60
1015727,103
1015726,70
1015725,83
1015724,61
1015723,69
1015722,58
1015721,83
1015720,86
1015719,78
1015718,70
1015717,61
1015716,85
1015715,74
1015714,77
1015713,62
1015712,67
1015711,68
1015710,56
1015709,36
1015708,111
1015707,68
1015706,83
1015705,82
1015704,85
1015703,72
1015702,72
1015701,95
1015700,51
1015699,112
1015698,95
1015697,89
1015696,92
1015695,106
1015694,51
1015693,80
1015692,71
1015691,72
1015690,70
1015689,73
1015688,74
1015687,86
1015686,45
1015685,88
1015684,63
1015683,79
1015682,87
1015681,82
1015680,87
1015679,72
1015678,82
1015677,69
1015676,61
1015675,58
1015674,86
1015673,57
1015672,70
1015671,83
1015670,64
1015669,79
1015668,70
1015667,71
1015666,44
1015665,40
1015664,59
1015663,75
1015662,50
1015661,65
1015660,83
1015659,59
1015658,77
1015657,99
1015656,91
1015655,59
1015654,44
1015653,57
1015652,78
1015651,55
1015650,67
1015649,77
1015648,31
1015647,47
1015646,91
1015645,57
1015644,78
1015643,79
1015642,62
1015641,90
1015640,75
1015639,57
1015638,62
1015637,108
1015636,83
1015635,88
1015634,61
1015633,81
1015632,53
1015631,73
1015630,86
1015629,78
1015628,83
1015627,59
1015626,92
1015625,63
1015624,44
1015623,77
1015622,87
1015621,98
1015620,69
1015619,81
1015618,75
1015617,54
1015616,77
1015615,79
1015614,66
1015613,87
1015612,114
1015611,95
1015610,71
1015609,44
1015608,91
1015607,93
1015606,58
1015605,100
1015604,69
1015603,57
1015602,90
1015601,65
1015600,42
1015599,92
1015598,82
1015597,78
1015596,79
1015595,47
1015594,89
1015593,96
1015592,71
1015591,86
1015590,46
1015589,87
1015588,49
1015587,68
1015586,76
1015585,61
1015584,88
1015583,70
1015582,79
1015581,55
1015580,89
1015579,92
1015578,54
1015577,93
1015576,78
1015575,89
1015574,100
1015573,59
1015572,90
1015571,104
1015570,86
1015569,68
1015568,45
1015567,72
1015566,85
1015565,56
1015564,60
1015563,99
1015562,49
1015561,63
1015560,102
1015559,90
1015558,50
1015557,91
1015556,68
1015555,99
1015554,76
1015553,67
1015552,49
1015551,56
1015550,68
1015549,56
1015548,99
1015547,105
1015546,33
1015545,55
1015544,110
1015543,66
1015542,49
1015541,67
1015540,93
1015539,87
1015538,64
1015537,71
1015536,66
1015535,78
1015534,64
1015533,77
1015532,72
1015531,51
1015530,62
1015529,52
1015528,41
1015527,83
1015526,89
1015525,30
1015524,72
1015523,67
1015522,68
1015521,70
1015520,74
1015519,100
1015518,84
1015517,90
1015516,53
1015515,75
1015514,52
1015513,85
1015512,76
1015511,84
1015510,88
1015509,77
1015508,30
1015507,76
1015506,78
1015505,63
1015504,56
1015503,54
1015502,44
1015501,77
1015500,58
1015499,87
1015498,127
1015497,73
1015496,86
1015495,106
1015494,78
1015493,87
1015492,63
1015491,69
1015490,75
1015489,92
1015488,55
1015487,57
1015486,86
1015485,82
1015484,44
1015483,62
1015482,69
1015481,82
1015480,56
1015479,96
1015478,63
1015477,61
1015476,86
1015475,65
1015474,63
1015473,45
1015472,66
1015471,88
1015470,66
1015469,58
1015468,80
1015467,92
1015466,99
1015465,89
1015464,109
1015463,50
1015462,73
1015461,45
1015460,93
1015459,50
1015458,72
1015457,86
1015456,81
1015455,98
1015454,77
1015453,47
1015452,29
1015451,86
1015450,83
1015449,51
1015448,44
1015447,67
1015446,69
1015445,55
1015444,72
1015443,52
1015442,81
1015441,86
1015440,62
1015439,114
1015438,69
1015437,88
1015436,72
1015435,91
1015434,61
1015433,48
1015432,88
1015431,54
1015430,91
1015429,36
1015428,87
1015427,72
1015426,75
1015425,61
1015424,85
1015423,56
1015422,83
1015421,63
1015420,87
1015419,95
1015418,92
1015417,86
1015416,100
1015415,61
1015414,69
1015413,89
1015412,105
1015411,65
1015410,83
1015409,84
1015408,61
1015407,61
1015406,89
1015405,92
1015404,44
1015403,100
1015402,60
1015401,89
1015400,90
1015399,47
1015398,91
1015397,69
1015396,69
1015395,84
1015394,68
1015393,93
1015392,72
1015391,51
1015390,62
1015389,82
1015388,87
1015387,91
1015386,94
1015385,65
1015384,84
1015383,51
1015382,54
1015381,97
1015380,79
1015379,59
1015378,75
1015377,81
1015376,91
1015375,81
1015374,61
1015373,75
1015372,56
1015371,87
1015370,82
1015369,71
1015368,80
1015367,83
1015366,57
1015365,85
1015364,77
1015363,27
1015362,96
1015361,85
1015360,65
1015359,42
1015358,73
1015357,68
1015356,69
1015355,102
1015354,91
1015353,58
1015352,82
1015351,32
1015350,78
1015349,76
1015348,65
1015347,67
1015346,91
1015345,47
1015344,61
1015343,85
1015342,73
1015341,56
1015340,78
1015339,68
1015338,84
1015337,72
1015336,87
1015335,56
1015334,61
1015333,62
1015332,66
1015331,100
1015330,62
1015329,108
1015328,58
1015327,85
1015326,56
1015325,80
1015324,63
1015323,86
1015322,81
1015321,75
1015320,49
1015319,54
1015318,53
1015317,62
1015316,44
1015315,93
1015314,56
1015313,69
1015312,67
1015311,99
1015310,66
1015309,65
1015308,88
1015307,73
1015306,69
1015305,70
1015304,47
1015303,55
1015302,72
1015301,58
1015300,56
1015299,74
1015298,103
1015297,44
1015296,39
1015295,62
1015294,88
1015293,53
1015292,87
1015291,84
1015290,63
1015289,93
1015288,73
1015287,53
1015286,75
1015285,79
1015284,68
1015283,113
1015282,46
1015281,68
1015280,58
1015279,74
1015278,53
1015277,52
1015276,57
1015275,92
1015274,70
1015273,76
1015272,88
1015271,63
1015270,73
1015269,78
1015268,68
1015267,75
1015266,50
1015265,73
1015264,74
1015263,85
1015262,79
1015261,92
1015260,90
1015259,69
1015258,83
1015257,90
1015256,54
1015255,64
1015254,83
1015253,55
1015252,73
1015251,64
1015250,95
1015249,52
1015248,49
1015247,106
1015246,71
1015245,106
1015244,39
1015243,79
1015242,96
1015241,68
1015240,74
1015239,72
1015238,79
1015237,86
1015236,51
1015235,77
1015234,52
1015233,102
1015232,90
1015231,77
1015230,68
1015229,69
1015228,63
1015227,71
1015226,74
1015225,89
1015224,45
1015223,57
1015222,84
1015221,36
1015220,80
1015219,91
1015218,85
1015217,97
1015216,41
1015215,90
1015214,105
1015213,88
1015212,75
1015211,59
1015210,98
1015209,70
1015208,90
1015207,54
1015206,52
1015205,74
1015204,73
1015203,45
1015202,83
1015201,83
1015200,60
1015199,65
1015198,62
1015197,58
1015196,102
1015195,100
1015194,71
1015193,62
1015192,88
1015191,78
1015190,91
1015189,40
1015188,93
1015187,43
1015186,78
1015185,60
1015184,54
1015183,91
1015182,84
1015181,74
1015180,65
1015179,92
1015178,81
1015177,96
1015176,86
1015175,40
1015174,64
1015173,63
1015172,82
1015171,67
1015170,61
1015169,95
1015168,38
1015167,52
1015166,72
1015165,55
1015164,50
1015163,68
1015162,33
1015161,48
1015160,59
1015159,99
1015158,82
1015157,55
1015156,52
1015155,62
1015154,77
1015153,64
1015152,75
1015151,75
1015150,76
1015149,67
1015148,42
1015147,82
1015146,62
1015145,107
1015144,55
1015143,70
1015142,94
1015141,83
1015140,81
1015139,91
1015138,70
1015137,79
1015136,104
1015135,46
1015134,66
1015133,100
1015132,91
1015131,85
1015130,100
1015129,63
1015128,68
1015127,91
1015126,56
1015125,66
1015124,73
1015123,77
1015122,97
1015121,62
1015120,82
1015119,83
1015118,103
1015117,79
1015116,58
1015115,76
1015114,89
1015113,63
1015112,107
1015111,91
1015110,64
1015109,86
1015108,83
1015107,86
1015106,98
1015105,82
1015104,89
1015103,61
1015102,41
1015101,60
1015100,77
1015099,83
1015098,77
1015097,56
1015096,85
1015095,83
1015094,63
1015093,76
1015092,55
1015091,73
1015090,87
1015089,97
1015088,68
1015087,53
1015086,76
1015085,96
1015084,69
1015083,84
1015082,92
1015081,63
1015080,62
1015079,107
1015078,74
1015077,73
1015076,71
1015075,52
1015074,57
1015073,66
1015072,92
1015071,52
1015070,99
1015069,46
1015068,65
1015067,79
1015066,50
1015065,32
1015064,65
1015063,80
1015062,61
1015061,76
1015060,50
1015059,56
1015058,70
1015057,74
1015056,53
1015055,94
1015054,74
1015053,57
1015052,70
1015051,40
1015050,64
1015049,33
1015048,42
1015047,54
1015046,106
1015045,84
1015044,71
1015043,72
1015042,102
1015041,107
1015040,71
1015039,83
1015038,75
1015037,70
1015036,68
1015035,65
1015034,101
1015033,110
1015032,63
1015031,84
1015030,76
1015029,50
1015028,51
1015027,65
1015026,89
1015025,73
1015024,81
1015023,66
1015022,73
1015021,87
1015020,69
1015019,75
1015018,68
1015017,67
1015016,45
1015015,85
1015014,94
1015013,41
1015012,78
1015011,70
1015010,74
1015009,53
1015008,47
1015007,70
1015006,56
1015005,86
1015004,54
1015003,63
1015002,78
1015001,76
1015000,50
1014999,87
1014998,79
1014997,71
1014996,87
1014995,69
1014994,45
1014993,110
1014992,62
1014991,70
1014990,92
1014989,88
1014988,91
1014987,59
1014986,38
1014985,68
1014984,99
1014983,93
1014982,81
1014981,96
1014980,57
